stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code,state
G2790115,,"Zig Zag Station, Chifley Rd",-33.47779294,150.22130820,1,,0,,,NSW
G279015,,Main St At Station St,-33.48180277,150.15520355,1,,0,,,NSW
G2790269,,Sodwalls Rd After Sodwalls Station Rd,-33.51565253,149.99442490,1,,0,,,NSW
G279065,,"Historic Bowenfel Station, Cooerwull Rd",-33.47753599,150.13544986,1,,0,,,NSW
G279219,,"Mandurama Police Station, Olive St",-33.65117376,149.07222017,1,,0,,,NSW
G279220,,Olive St Opp Mandurama Police Station,-33.65132373,149.07241784,1,,0,,,NSW
G279357,,"Woodstock Police Station, Parkes St",-33.74664127,148.84770594,1,,0,,,NSW
G2794193,,Station St At Thurburn St,-33.93758577,148.60518443,1,,0,,,NSW
G2794349,,Middle Ck Rd At Sheep Station Rd,-33.77189245,148.51390807,1,,0,,,NSW
G2794352,,Sheep Station Rd Opp Fragar Rd,-33.77441076,148.50413634,1,,0,,,NSW
G2794353,,Sheep Station Rd Opp 577,-33.77864886,148.48556008,1,,0,,,NSW
G2794354,,Sheep Station Rd Opp 340,-33.78897897,148.50306261,1,,0,,,NSW
G2794355,,189 Sheep Station Rd,-33.79328228,148.51692002,1,,0,,,NSW
G2794356,,177 Sheep Station Rd,-33.79412089,148.51765849,1,,0,,,NSW
G2794357,,133 Sheep Station Rd,-33.79654699,148.52129821,1,,0,,,NSW
G2794358,,Sheep Station Rd At Barryrennie Rd,-33.80307345,148.53243204,1,,0,,,NSW
G2794376,,340 Sheep Station Rd,-33.78890579,148.50314774,1,,0,,,NSW
G2794377,,Sheep Station Rd Opp 189,-33.79324515,148.51700577,1,,0,,,NSW
G2794378,,Sheep Station Rd Opp 177,-33.79401243,148.51767818,1,,0,,,NSW
G2794379,,Sheep Station Rd Opp 133,-33.79643853,148.52131789,1,,0,,,NSW
G27951111,,"Bobbys Station Property, The Bridle Track",-33.29957727,149.54830928,1,,0,,,NSW
G27951112,,The Bridle Track Opp Bobbys Station Property,-33.29952166,149.54838282,1,,0,,,NSW
G27951120,,"Stony Creek Station Property, The Bridle Track",-33.22716883,149.51987917,1,,0,,,NSW
G279514,,"Bathurst Station, Havannah St",-33.42493572,149.58249434,1,,0,,,NSW
G2795412,,Research Station Dr After Browning St,-33.42603839,149.56717242,1,,0,,,NSW
G2795413,,Research Station Dr At Wiradjuri Rd,-33.42805823,149.56105981,1,,0,,,NSW
G2795709,,Tarana Rd At Locksley Station Rd,-33.51487727,149.78233545,1,,0,,,NSW
G2795727,,Station St Turnaround,-33.48049305,149.71280975,1,,0,,,NSW
G2795822,,"Yetholme Service Station Motel, Great Western Hwy",-33.44709378,149.82874489,1,,0,,,NSW
G2800519,,The Escort Way At Heifer Station Lane,-33.26391404,149.02068872,1,,0,,,NSW
G280063,,Peisley St Opp Orange Station,-33.28647173,149.10302366,1,,0,,,NSW
G2827136,,Station St After Noreen St,-31.70707958,148.65842541,1,,0,,,NSW
G2827167,,Warren Rd At Station St,-31.71085536,148.65733190,1,,0,,,NSW
G2827168,,Station St After Warren Rd,-31.71057113,148.65768561,1,,0,,,NSW
G284528,,"Wallerawang Station, Main St",-33.40785207,150.06746270,1,,0,,,NSW
G284537,,Delta Electricity Wang Power Station,-33.39937120,150.07938418,1,,0,,,NSW
G284555,,"Wallerawang Police Station, Tweedie St",-33.41164392,150.06395222,1,,0,,,NSW
G284592,,Cripps Av Opp Wallerawang Fire Station,-33.41076797,150.06656565,1,,0,,,NSW
G284613,,"Capertee Police Station, Castlereagh Hwy",-33.14691539,149.98718373,1,,0,,,NSW
G285020,,Horatio St Opp Mudgee Fire Station,-32.59909051,149.58667341,1,,0,,,NSW
G2850573,,"Lue Waste Transfer Station, Lue Rd",-32.64631174,149.83179022,1,,0,,,NSW
G2850578,,"Mudgee Fire Station, Horatio St",-32.59928327,149.58650851,1,,0,,,NSW
2484133,,Murwillumbah Historic Railway Station,-28.32994493,153.40254942,1,,0,,,NSW
248593,,"Tweed Mall, Wharf St",-28.17215747,153.54338321,1,,0,,,NSW
G2469170,,Ewingar Rd Before Plains Station Rd,-29.03415382,152.56408624,1,,0,,,NSW
G2469171,,Plains Station Rd Opp 1179,-28.98488784,152.55322677,1,,0,,,NSW
G2469172,,1092 Plains Station Rd,-28.97702776,152.55192511,1,,0,,,NSW
G2469176,,Plains Station Rd Opp 1092,-28.97703294,152.55201754,1,,0,,,NSW
G2469177,,1179 Plains Station Rd,-28.98491098,152.55332017,1,,0,,,NSW
G2469178,,Ewingar Rd After Plains Station Rd,-29.03422830,152.56424392,1,,0,,,NSW
G246990,,Plains Station Rd After Bruxner Hwy,-28.88996269,152.53670460,1,,0,,,NSW
G247017,,Fairy Hill School Rd At Fairy Hill Station Rd,-28.77014631,152.99489880,1,,0,,,NSW
G2470210,,"Sextonville Rural Fire Station, Sextonville Rd",-28.72363503,152.87537853,1,,0,,,NSW
G247047,,East St At Wharf St,-28.86146735,153.05566004,1,,0,,,NSW
G247053,,Summerland Way At Fairy Hill Station Rd,-28.77002234,152.98494307,1,,0,,,NSW
G2474406,,"17 Ettrick Rd, Horse Station Creek",-28.62325315,152.97135692,1,,0,,,NSW
G247993,,Byron St At Station St,-28.68638508,153.52506497,1,,0,,,NSW
G24801370,,Wyrallah Rd At Munro Wharf Rd,-28.92773077,153.31870505,1,,0,,,NSW
G24801958,,Lismore Rwy Station Union St,-28.80991022,153.26872127,1,,0,,,NSW
G2480772,,Bruxner Hwy At Wharf Rd,-28.87075603,153.25719521,1,,0,,,NSW
G248521,,Wharf St At River Tce,-28.17886314,153.54103214,1,,0,,,NSW
G248539,,"Twin Towns Services Club, Wharf St",-28.16900794,153.54378957,1,,0,,,NSW
G248584,,"Tweed Heads Civic And Cultural Centre, Wharf Rd",-28.17686880,153.54135689,1,,0,,,NSW
G2539284,,Cunjurong Point Rd Opp Manyana Main Station RFB,-35.26310401,150.50809036,1,,0,,,NSW
2300146,,Queens Wharf,-32.92539108,151.78077188,1,,0,,,NSW
G2290302,,Dudley Rd Near Station St,-32.97997595,151.71008223,1,,0,,,NSW
G2291148,,"Fire And Rescue NSW Fire Station, Llewellyn St",-32.94231331,151.75139907,1,,0,,,NSW
G229841,,Turton Rd Before Station St,-32.90247242,151.72887050,1,,0,,,NSW
G2300138,,Nobbys Rd Before Wharf Rd,-32.92492523,151.79103203,1,,0,,,NSW
G230098,,Wharf Rd Opp Argyle St,-32.92558591,151.77592273,1,,0,,,NSW
G230099,,Wharf Rd Before Argyle St,-32.92569050,151.77577883,1,,0,,,NSW
2000168,,Haymarket Light Rail,-33.88139919,151.20524224,1,,0,,,NSW
200946,,Pyrmont Bay Light Rail,-33.86933850,151.19748860,1,,0,,,NSW
200947,,The Star Light Rail,-33.86751672,151.19516351,1,,0,,,NSW
200948,,John Street Square Light Rail,-33.86730371,151.19216125,1,,0,,,NSW
204089,,Lilyfield Light Rail,-33.87417369,151.16497483,1,,0,,,NSW
204092,,Marion Light Rail,-33.88389956,151.14511676,1,,0,,,NSW
21271,,Sydney Olympic Park Wharf,-33.82211477,151.07909314,1,,0,,,NSW
21371,,Cabarita Wharf,-33.84097136,151.11650909,1,,0,,,NSW
220355,,Dulwich Grove Light Rail,-33.90501667,151.13904088,1,,0,,,NSW
G204422,,Princes Hwy After Station St,-33.92609725,151.15942001,1,,0,,,NSW
G204743,,"Drummoyne Fire Station, Lyons Rd",-33.85156242,151.15392930,1,,0,,,NSW
G214014,,Parramatta Rd At Station St,-33.86521952,151.08672957,1,,0,,,NSW
G219316,,"Hurlstone Park Station, Duntroon St",-33.90961599,151.13248791,1,,0,,,NSW
G219456,,"Campsie Fire Station, Claremont St",-33.91423308,151.10385603,1,,0,,,NSW
G220459,,Illawarra Rd Near Wharf St,-33.92161133,151.14337881,1,,0,,,NSW
G220566,,West Botany St Opp Arncliffe Fire Station,-33.93991587,151.15123951,1,,0,,,NSW
G220569,,"Arncliffe Fire Station, West Botany St",-33.94021879,151.15134072,1,,0,,,NSW
G2640641,,"Albury Station, Railway Pl, Stand A",-36.08370214,146.92374958,1,,0,,,NSW
G2640657,,"Albury Station, Smollett St South",-36.08374651,146.92263883,1,,0,,,NSW
G2642181,,Station St Opp Cross St,-35.83327926,146.98890574,1,,0,,,NSW
G2642399,,Station St At Cross St,-35.83341452,146.98916038,1,,0,,,NSW
G2642400,,Station St Before Cross St,-35.83370321,146.99127512,1,,0,,,NSW
G271015,,"Deniliquin Fire Station, George St",-35.52912030,144.96479626,1,,0,,,NSW
G27314,,"Moama Fire Station, Francis St",-36.10981226,144.75794985,1,,0,,,NSW
20030,,Broadmeadows Station,-37.68311252,144.91962279,1,,0,,,NSW
20295,,Benalla Station,-36.54475601,145.98372243,1,,0,,,NSW
20342,,Seymour Station,-37.02440930,145.13862445,1,,0,,,NSW
20356,,Wangaratta Station,-36.35519935,146.31691500,1,,0,,,NSW
22180,,Melbourne (Southern Cross) Station,-37.81827452,144.95219708,1,,0,,,NSW
230430,,Sandgate Station,-32.87237742,151.70287731,1,,0,,,NSW
232010,,High Street Station,-32.74167399,151.56393649,1,,0,,,NSW
232110,,Lochinvar Station,-32.72052192,151.45036644,1,,1,,,NSW
232210,,Hexham Station,-32.82888790,151.68414774,1,,0,,,NSW
232220,,Tarro Station,-32.80905884,151.66952574,1,,0,,,NSW
233410,,Greta Station,-32.68687245,151.38420433,1,,0,,,NSW
23381,,Murrurundi Station,-31.76833822,150.83925384,1,,1,,,NSW
23391,,Willow Tree Station,-31.65010159,150.72606029,1,,1,,,NSW
23521,,Kootingal Station,-31.05871230,151.05616580,1,,1,,,NSW
23541,,Walcha Road Station,-30.94099658,151.40217239,1,,0,,,NSW
235813,,Uralla Station,-30.64401382,151.50497744,1,,1,,,NSW
23801,,Gunnedah Station,-30.97938261,150.24799863,1,,0,,,NSW
23821,,Boggabri Station,-30.70364770,150.04003862,1,,1,,,NSW
23901,,Narrabri Station,-30.32523362,149.79204172,1,,0,,,NSW
23971,,Bellata Station,-29.91832547,149.79047633,1,,1,,,NSW
24001,,Moree Station,-29.47336690,149.84821846,1,,0,,,NSW
24221,,Gloucester Station,-32.00468828,151.96695608,1,,1,,,NSW
24291,,Wingham Station,-31.86802006,152.36717454,1,,1,,,NSW
24401,,Kempsey Station,-31.07698100,152.83287734,1,,0,,,NSW
24411,,Eungai Station,-30.84960510,152.90012805,1,,0,,,NSW
24471,,Macksville Station,-30.70928464,152.91314384,1,,0,,,NSW
24481,,Nambucca Heads Station,-30.62906919,152.97753742,1,,0,,,NSW
24501,,Coffs Harbour Station,-30.30612747,153.13776909,1,,0,,,NSW
24521,,Sawtell Station,-30.35950091,153.09749763,1,,0,,,NSW
24701,,Casino Station,-28.86067501,153.03827640,1,,0,,,NSW
24741,,Kyogle Station,-28.62017367,153.00123979,1,,0,,,NSW
257710,,Moss Vale Station,-34.54797724,150.37174595,1,,0,,,NSW
258011,,Tarago Station,-35.07002294,149.65143398,1,,0,,,NSW
25811,,Gunning Station,-34.77970055,149.26129133,1,,0,,,NSW
25871,,Harden Station,-34.55366153,148.37155731,1,,0,,,NSW
25901,,Cootamundra Station,-34.64118692,148.03044233,1,,0,,,NSW
26041,,Canberra Station,-35.31937003,149.14925144,1,,0,,,NSW
26201,,Queanbeyan Station,-35.34293112,149.22759463,1,,0,,,NSW
26211,,Bungendore Station,-35.25607532,149.44634404,1,,0,,,NSW
26401,,Albury Station,-36.08398214,146.92454903,1,,0,,,NSW
26551,,The Rock Station,-35.27176626,147.11829714,1,,0,,,NSW
26581,,Henty Station,-35.51788881,147.03536886,1,,0,,,NSW
26601,,Culcairn Station,-35.66611115,147.03813007,1,,0,,,NSW
27001,,Narrandera Station,-34.74058540,146.55681200,1,,0,,,NSW
27011,,Coolamon Station,-34.81596351,147.20189041,1,,0,,,NSW
27051,,Leeton Station,-34.55457828,146.39776977,1,,0,,,NSW
279821,,Millthorpe Station,-33.44871362,149.18279906,1,,0,,,NSW
27991,,Blayney Station,-33.52704011,149.25451963,1,,0,,,NSW
281023,,Grenfell Historic Railway Station,-33.89550927,148.15529280,1,,0,,,NSW
28201,,Stuart Town Station,-32.80134361,149.07847292,1,,0,,,NSW
28301,,Dubbo Station,-32.24512266,148.60830397,1,,0,,,NSW
285042,,Mudgee Historic Railway Station,-32.60114961,149.58739307,1,,0,,,NSW
28701,,Parkes Station,-33.14217387,148.17314162,1,,0,,,NSW
28771,,Euabalong West Station,-33.05480024,146.39089808,1,,0,,,NSW
28772,,Condobolin Station,-33.08390347,147.15328838,1,,0,,,NSW
28781,,Darnick Station,-32.85090634,143.62530287,1,,0,,,NSW
28782,,Ivanhoe Station,-32.91435835,144.31174473,1,,1,,,NSW
28791,,Menindee Station,-32.38936341,142.42467421,1,,0,,,NSW
28801,,Broken Hill Station,-31.95928770,141.46676726,1,,1,,,NSW
40001,,Brisbane (Roma Street) Station,-27.46554981,153.01904580,1,,0,,,NSW
G16969,,Robinvale Station,-34.58422713,142.76995665,1,,0,,,NSW
G17569,,Cobram Station,-35.92067080,145.64490804,1,,0,,,NSW
G310035,,Beenleigh Station,-27.71740190,153.20443591,1,,0,,,NSW
G42261,,Robina Station,-28.07121666,153.37796331,1,,0,,,NSW
G50001,,"Adelaide Central Bus Station, Franklin St",-34.92747679,138.59550118,1,,0,,,NSW
G2258,,Barton Bus Station,-35.30583652,149.13309029,1,,0,,,NSW
G253641,,Wharf Rd Before Old Punt Rd,-35.70273041,150.18164532,1,,0,,,NSW
G2536412,,Wharf Rd After Timbara Cres,-35.70374566,150.19094450,1,,0,,,NSW
G2536419,,1-9 Wharf Rd,-35.70265196,150.18188527,1,,0,,,NSW
G2536468,,Wharf Rd Before Timbara Cres,-35.70352814,150.19099107,1,,0,,,NSW
G253662,,Braidwood St At Wharf St,-35.64789520,150.14141994,1,,0,,,NSW
G2537286,,South Head Rd Before Preddeys Wharf Rd,-35.91356518,150.13290081,1,,0,,,NSW
G253756,,"Deua River Fire Station, Araluen Rd",-35.78741697,149.95357537,1,,0,,,NSW
G258727,,"Murrumburrah High School, Station St",-34.55861314,148.36823799,1,,0,,,NSW
G2620259,,Ryrie St Opp Michelago Service Station,-35.70379545,149.15943705,1,,0,,,NSW
G2620260,,"Michelago Service Station, Ryrie St",-35.70374060,149.15947977,1,,0,,,NSW
G262184,,"Bungendore Police Station, Gibraltar St",-35.25465515,149.44346605,1,,0,,,NSW
G2622241,,Station St At Kings Hwy,-35.43294274,149.79613461,1,,0,,,NSW
G2627182,,The Station Resort Carpark,-36.45147635,148.61517150,1,,0,,,NSW
G2630278,,"Numeralla Transfer Station, Numeralla Rd",-36.17775035,149.33522794,1,,0,,,NSW
G2630316,,Numeralla Rd Opp Numeralla Transfer Station,-36.17767058,149.33515887,1,,0,,,NSW
G6007,,Well Station Dr Opp Kings Canyon St,-35.20974068,149.15527630,1,,0,,,NSW
G6009,,Well Station Dr Opp Albatross Cr,-35.20553777,149.16346880,1,,0,,,NSW
2000169,,Chinatown Light Rail,-33.87854999,151.20556672,1,,0,,,NSW
2000177,,Bridge Street Light Rail,-33.86415051,151.20746219,1,,0,,,NSW
2000200,,Capitol Square Light Rail,-33.87977512,151.20557292,1,,0,,,NSW
2000202,,Paddy's Markets Light Rail,-33.87928172,151.20261045,1,,0,,,NSW
2000203,,Exhibition Centre Light Rail,-33.87714146,151.19958880,1,,0,,,NSW
2000204,,Convention Light Rail,-33.87267923,151.19807368,1,,0,,,NSW
200953,,Wentworth Park Light Rail,-33.87441219,151.19402163,1,,0,,,NSW
201029,,Surry Hills Light Rail,-33.88813399,151.21195808,1,,0,,,NSW
202158,,Royal Randwick Light Rail,-33.90515433,151.22873454,1,,0,,,NSW
202195,,Moore Park Light Rail,-33.89363632,151.22175819,1,,0,,,NSW
2031156,,UNSW High Street Light Rail,-33.91636479,151.23547074,1,,0,,,NSW
2031157,,Wansey Road Light Rail,-33.91047387,151.23516799,1,,0,,,NSW
2031167,,Randwick Light Rail,-33.91711225,151.24044655,1,,0,,,NSW
203295,,Kingsford Light Rail,-33.92205655,151.22690151,1,,0,,,NSW
203360,,UNSW Anzac Parade Light Rail,-33.91650596,151.22587044,1,,0,,,NSW
203361,,Kensington Light Rail,-33.90922115,151.22339227,1,,0,,,NSW
203362,,ES Marks Light Rail,-33.90603248,151.22389387,1,,0,,,NSW
203755,,Glebe Light Rail,-33.87720829,151.18732093,1,,0,,,NSW
203756,,Jubilee Park Light Rail,-33.87542987,151.17867882,1,,0,,,NSW
203817,,Rozelle Bay Light Rail,-33.87186612,151.17271525,1,,0,,,NSW
204090,,Leichhardt North Light Rail,-33.87497192,151.15415771,1,,0,,,NSW
204091,,Hawthorne Light Rail,-33.87953059,151.14722768,1,,0,,,NSW
204093,,Taverners Hill Light Rail,-33.88903058,151.14525733,1,,0,,,NSW
204950,,Lewisham West Light Rail,-33.89383232,151.14340478,1,,0,,,NSW
211656,,Yallamundi Light Rail,-33.80996000,151.02927179,1,,0,,,NSW
211753,,Dundas Light Rail,-33.80381148,151.03322502,1,,0,,,NSW
214214,,Rosehill Gardens Light Rail,-33.81811804,151.02448392,1,,0,,,NSW
2145553,,Childrens Hospital Light Rail,-33.80258932,150.99302641,1,,0,,,NSW
2145584,,Westmead Hospital Light Rail,-33.80471256,150.99007051,1,,0,,,NSW
2150115,,Tramway Avenue Light Rail,-33.81720469,151.01851443,1,,0,,,NSW
2150128,,Robin Thomas Light Rail,-33.81692044,151.01120346,1,,0,,,NSW
2150132,,Parramatta Square Light Rail,-33.81555003,151.00513726,1,,0,,,NSW
2150135,,Church Street Light Rail,-33.81295045,151.00361257,1,,0,,,NSW
2150163,,Fennell Street Light Rail,-33.80517415,151.00582954,1,,0,,,NSW
2151155,,Benaud Oval Light Rail,-33.80080926,151.00455729,1,,0,,,NSW
2151158,,Ngara Light Rail,-33.80146212,151.00138210,1,,0,,,NSW
220320,,Waratah Mills Light Rail,-33.89884682,151.14004964,1,,0,,,NSW
220322,,Arlington Light Rail,-33.90191238,151.13811260,1,,0,,,NSW
2300130,,Honeysuckle Light Rail,-32.92646158,151.76574844,1,,0,,,NSW
2300133,,Civic Light Rail,-32.92701374,151.77180208,1,,0,,,NSW
2300134,,Crown Street Light Rail,-32.92639537,151.77736549,1,,0,,,NSW
2300135,,Queens Wharf Light Rail,-32.92638967,151.78174425,1,,0,,,NSW
2300136,,Newcastle Beach Light Rail,-32.92750170,151.78633284,1,,0,,,NSW
G2440286,,Old Station Rd At South West Rocks Rd,-31.03820964,152.93075002,1,,0,,,NSW
G2440376,,682 Old Station Rd,-31.07045310,152.92071174,1,,0,,,NSW
G2440377,,Old Station Rd At Local Rd,-31.08176399,152.89865922,1,,0,,,NSW
G2440378,,Old Station Rd At Harold Cct,-31.08135108,152.89392761,1,,0,,,NSW
G2440379,,Old Station Rd At Gorman Lane,-31.07992775,152.88216864,1,,0,,,NSW
G2440380,,Old Station Rd At Inches Rd,-31.07892505,152.87536147,1,,0,,,NSW
G2440383,,Old Station Rd At Sunset Cl,-31.07797960,152.86985468,1,,0,,,NSW
G2440400,,South West Rock Rd Before Old Station Rd,-31.07407605,152.85835150,1,,0,,,NSW
G2440401,,Old Station Rd At Rustic Lane,-31.07715800,152.86478437,1,,0,,,NSW
G244177,,Eungai Station Shop,-30.85104984,152.90120787,1,,0,,,NSW
2000260,,Pyrmont Bay Wharf,-33.86848224,151.19881833,1,,1,,,NSW
2000441,,Barangaroo Wharf,-33.86478387,151.20105626,1,,1,,,NSW
20009,,Cockatoo Island Wharf,-33.84558363,151.17298982,1,,1,,,NSW
200956,,Pirrama Park Wharf,-33.86452999,151.19106420,1,,0,,,NSW
202727,,Darling Point Wharf,-33.86665159,151.23958718,1,,0,,,NSW
202823,,Double Bay Wharf,-33.87370685,151.24244254,1,,0,,,NSW
203783,,Blackwattle Bay Wharf,-33.87133803,151.18507871,1,,0,,,NSW
204155,,Balmain West Wharf,-33.85512418,151.16876765,1,,0,,,NSW
204157,,Balmain Wharf,-33.85475151,151.18611478,1,,1,,,NSW
2046158,,Abbotsford Wharf,-33.84387564,151.12825667,1,,1,,,NSW
2046159,,Chiswick Wharf,-33.84568295,151.14177691,1,,1,,,NSW
204761,,Drummoyne Wharf,-33.84562168,151.15695634,1,,1,,,NSW
206099,,North Sydney Wharf,-33.84459641,151.21859533,1,,1,,,NSW
20611,,Milsons Point Wharf,-33.84960981,151.21085134,1,,1,,,NSW
206132,,Kirribilli Wharf,-33.84935826,151.22029838,1,,0,,,NSW
208878,,South Mosman Wharf,-33.84309934,151.23280681,1,,1,,,NSW
208946,,Kurraba Point Wharf,-33.84331411,151.22209541,1,,0,,,NSW
209037,,Cremorne Point Wharf,-33.84769028,151.23108995,1,,1,,,NSW
209038,,Old Cremorne Wharf,-33.84093939,151.23037870,1,,0,,,NSW
211131,,Huntleys Point Wharf,-33.84187878,151.14210055,1,,1,,,NSW
211217,,Kissing Point Wharf,-33.83165238,151.10200424,1,,1,,,NSW
211655,,Rydalmere Wharf,-33.81778033,151.04386733,1,,1,,,NSW
2150112,,Parramatta Wharf,-33.81395239,151.01048177,1,,1,,,NSW
